0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2,28,35,6,35,15,19,6,6,11,34,6,19,4,12,30,5,35,5,1,27,25,11,35,8,35,11,35,30,32,35,25,35,25,2,35,35,30,5,35,5,10,22,34,2,9,29,35,35,35,1,49,5,11,35,11,7,11,14,10,27,12,3,7,35,6,10,49,9,35,34,7,30,33,1,9,11,35,12,1,19,10,30,8,11,35,35,35,23,6,28,35,19,35,34,35,28,10,25,33,19,12,19,50,25,1,6,7,16,11,1,35,18,27,6,5,16,1,30,9,34,5,1,19,9,3,9,35
34,35,35,9,31,35,35,11,35,11,7,14,28,2,35,8,5,33,9,10,18,29,28,8,7,1,7,23,41,19,9,6,1,5,6,25,1,25,27,28,4,15,1,11,14,35,24,19,35,16,29,35,35,55,11,5,19,25,14,8,5,8,11,8,4,9,1,34,5,27,7,18,35,10,1,1,18,5,5,29,34,33,7,8,8,6,17,16,16,1,1,6,35,7,15,14,30,25,9,35,27,35,7,5,35,16,25,35,34,35,7,18,19,6,28,6,25,5,30,24,4,29,25,7,35,12,27,51
7,35,34,15,3,20,1,19,27,34,29,13,8,28,10,16,28,9,1,35,35,35,1,9,16,7,5,33,9,35,8,1,3,5,2,10,8,1,35,35,7,1,35,25,5,35,30,25,35,25,34,29,19,21,10,1,33,1,9,35,25,7,2,20,33,1,27,35,35,12,34,15,31,29,15,35,21,1,20,8,7,5,12,35,33,7,19,12,19,5,55,16,6,30,35,35,1,34,1,28,1,35,8,9,12,19,30,5,22,30,5,25,25,27,25,5,20,8,7,28,12,16,5,4,6,35,6,5
5,35,5,14,5,14,30,34,25,22,35,35,34,28,8,6,10,35,9,12,35,11,13,5,10,8,21,7,5,1,35,28,34,35,1,10,34,1,5,18,35,12,5,1,34,27,35,30,30,5,5,9,34,1,11,9,30,5,6,25,42,35,1,11,6,27,1,5,25,1,6,35,18,12,35,30,1,25,35,20,7,1,25,14,8,5,30,15,3,15,27,15,35,9,24,6,12,25,14,3,12,22,3,25,35,35,11,6,28,6,35,6,6,35,7,34,6,1,7,3,24,35,25,21,25,30,27,12
33,10,34,27,25,35,8,23,7,1,5,5,3,30,5,27,30,6,28,5,35,2,14,14,22,9,21,14,25,14,32,35,2,35,8,20,34,25,3,5,11,25,6,30,28,29,35,10,1,14,5,3,15,28,10,35,6,7,6,35,20,25,16,9,12,11,6,5,5,2,1,25,20,12,24,31,35,24,13,30,10,25,10,9,18,35,30,35,21,35,7,1,33,26,26,1,7,30,28,2,5,19,23,5,28,7,14,5,3,31,34,30,2,35,35,14,6,5,30,25,25,6,33,6,24,18,5,17
19,5,25,8,25,35,14,30,25,35,52,5,35,11,28,35,5,10,35,5,28,35,24,30,33,1,14,4,10,1,7,30,35,30,45,33,34,5,32,16,8,24,35,7,31,25,14,29,35,29,28,26,6,28,16,5,7,10,14,8,35,14,1,8,1,51,34,2,5,8,35,35,15,3,25,14,28,8,9,13,33,16,25,9,5,10,25,49,2,12,28,11,6,30,35,7,8,8,1,10,10,2,25,1,1,8,34,7,35,27,6,6,13,29,5,1,32,34,13,7,29,1,15,13,34,35,30,8
32,15,5,28,19,19,19,7,34,12,28,5,1,29,41,10,35,35,9,5,1,35,35,34,6,6,12,51,9,1,6,23,8,5,6,35,35,7,30,33,10,30,30,18,7,17,7,35,34,25,6,7,35,9,6,15,10,6,35,16,9,6,7,11,9,30,6,6,7,4,22,19,5,30,5,10,10,35,16,34,5,5,8,10,6,28,25,14,25,10,34,1,9,10,30,29,20,6,9,35,25,27,16,9,25,21,35,14,21,32,5,10,5,1,10,30,49,1,18,28,35,23,28,32,8,28,14,5
33,1,29,8,25,5,20,9,35,5,19,5,18,25,8,9,6,5,9,25,7,2,25,29,4,22,19,8,19,35,5,33,25,15,32,6,1,28,64,35,29,30,6,16,14,20,9,17,20,5,5,30,24,5,25,23,42,8,35,18,9,5,9,28,3,34,25,6,2,15,10,19,1,9,25,7,33,142,41,3,29,12,7,41,14,5,12,5,12,5,8,8,17,11,11,5,35,28,9,23,6,35,6,5,15,1,35,14,35,30,30,35,55,14,55,27,12,19,25,5,34,35,6,34,34,25,35,6
5,5,1,5,35,25,5,5,5,15,33,6,35,14,31,35,35,15,41,19,15,7,16,25,5,6,28,29,10,3,18,25,28,6,9,31,33,25,5,25,35,45,1,15,11,7,15,35,22,12,6,17,8,18,29,15,5,35,33,35,3,25,9,6,18,10,10,6,35,15,35,21,13,30,5,5,33,52,7,15,7,25,6,6,35,34,10,35,15,35,21,23,9,5,19,5,7,5,33,35,10,27,35,35,29,16,25,6,34,9,9,14,11,34,5,33,28,38,55,24,21,10,15,5,14,13,31,6
19,35,10,49,25,8,16,11,5,29,25,23,5,11,33,5,8,5,9,35,21,67,6,15,33,5,7,30,15,5,6,12,30,41,23,29,13,5,5,6,34,5,34,34,15,35,1,5,14,19,35,35,35,12,17,3,6,6,5,10,32,6,25,7,15,4,35,25,35,10,6,33,6,19,7,23,15,29,2,10,10,25,35,1,35,5,1,10,25,7,25,5,6,33,5,8,29,1,19,18,13,35,11,5,12,6,34,21,25,13,25,7,16,21,35,25,31,7,15,2,25,13,1,30,29,8,55,1
5,3,22,12,7,35,35,15,11,35,35,7,28,34,34,14,12,33,11,1,10,24,35,25,29,19,34,15,12,35,6,35,8,22,17,31,6,12,32,10,12,6,35,30,5,1,1,25,18,12,8,34,25,6,12,5,8,4,33,19,35,10,9,19,25,6,25,35,9,14,5,10,5,8,30,25,6,5,18,9,24,22,28,1,5,9,18,6,7,5,10,6,12,16,11,6,7,14,35,35,24,6,35,6,14,14,35,35,5,35,25,1,13,35,1,7,6,25,5,23,24,5,4,21,25,10,6,5
35,1,35,9,35,28,7,35,15,14,1,5,28,23,5,34,5,6,16,16,1,67,9,35,10,1,5,11,31,7,28,35,35,14,6,10,9,5,15,25,10,29,9,5,8,18,34,14,18,11,10,5,16,5,6,29,25,35,10,6,8,35,4,1,5,35,25,6,29,12,25,21,18,25,9,25,7,35,3,8,35,34,9,1,7,35,10,24,16,9,5,35,35,8,6,6,5,2,35,35,29,6,1,10,5,35,9,35,35,9,14,3,25,16,13,6,6,5,3,35,20,1,15,5,23,5,35,12
35,10,25,35,7,5,35,34,5,6,35,8,2,6,5,9,7,12,10,8,39,8,6,4,30,6,6,15,1,30,5,6,10,25,6,7,5,28,6,10,11,5,5,5,16,25,7,35,28,10,10,32,35,5,25,6,29,8,30,25,29,27,6,35,35,6,6,9,35,25,35,1,18,1,7,5,9,1,6,6,21,35,25,10,4,35,7,18,6,5,6,1,26,15,24,21,11,67,6,34,25,5,6,6,35,6,6,28,3,23,20,13,12,25,18,25,25,7,11,20,7,8,20,2,30,5,35,5
35,5,35,5,6,25,16,6,11,34,9,7,6,10,35,35,6,41,28,25,20,5,28,25,29,25,5,13,35,16,8,7,8,10,6,7,6,16,23,21,10,18,6,35,11,8,29,35,1,11,14,25,25,34,5,13,12,6,6,5,35,7,24,5,5,8,5,5,5,10,25,30,5,32,7,34,8,1,35,7,28,20,30,1,16,5,35,5,27,35,35,1,11,18,8,5,18,7,52,5,29,12,5,28,9,7,10,72,1,11,1,30,1,28,10,16,9,5,26,5,5,7,35,23,6,6,7,5
42,24,28,25,35,33,7,35,25,11,19,5,14,5,5,34,40,5,20,5,6,28,29,7,6,35,23,22,34,6,3,49,5,28,7,29,4,4,7,6,1,12,25,34,5,14,6,25,24,12,35,25,1,6,35,7,3,12,12,27,7,35,8,5,28,3,6,3,5,33,5,8,6,6,21,5,26,13,32,6,28,8,5,12,16,1,9,3,12,23,10,10,30,10,6,23,1,11,5,14,30,28,21,9,35,8,35,34,35,20,6,11,16,1,24,8,5,8,25,6,14,5,2,8,19,35,35,30
11,16,11,68,6,6,11,10,25,7,28,25,7,19,34,5,9,30,25,13,8,33,34,9,28,1,25,6,11,8,7,3,7,11,3,28,30,6,5,18,9,35,28,7,31,31,9,7,24,27,12,9,6,18,7,1,5,23,6,5,31,5,6,8,7,29,25,33,35,20,6,7,21,6,25,6,12,29,6,6,28,6,4,15,6,30,6,28,34,35,10,25,8,8,11,8,5,7,12,33,18,25,18,23,25,16,25,9,35,6,12,11,5,5,35,30,24,35,35,35,34,33,28,28,5,10,11,5
35,25,6,6,6,5,25,2,5,12,8,10,10,30,29,6,10,5,6,25,33,25,10,33,16,23,21,8,6,25,8,8,25,35,6,35,2,30,25,29,16,11,27,4,10,25,25,1,8,35,13,28,6,25,35,15,13,33,3,1,13,13,9,35,27,5,25,12,6,33,4,7,7,49,35,3,31,5,4,9,12,31,29,35,35,21,5,12,35,30,5,1,35,29,31,29,12,9,7,1,31,29,35,6,34,1,11,35,11,8,11,28,35,25,18,6,31,6,30,12,14,9,3,35,27,15,25,5
12,15,6,6,7,33,12,29,1,11,6,7,1,9,4,10,7,19,25,3,12,29,6,10,16,11,16,35,7,15,6,33,5,12,25,5,27,13,25,1,5,6,34,5,5,1,33,1,7,49,35,35,15,25,13,27,7,31,28,8,6,35,5,6,19,51,14,6,32,5,6,12,5,35,6,6,5,8,35,31,16,32,11,29,6,35,21,11,7,1,33,16,14,31,10,21,25,35,12,11,24,6,25,5,25,35,25,3,30,8,7,49,41,9,6,40,37,35,1,9,1,33,11,19,12,28,7,35
5,1,35,25,28,6,35,21,35,35,35,4,18,18,35,24,6,24,5,1,29,51,15,7,8,40,7,18,5,35,5,3,30,25,5,21,12,6,28,46,6,29,42,33,33,8,21,35,2,15,35,5,11,5,11,8,28,2,8,20,2,1,1,10,6,13,8,25,7,25,6,28,12,8,21,29,35,11,35,17,5,35,7,28,25,2,9,9,1,7,27,42,6,5,5,1,11,12,12,15,14,19,28,6,12,12,28,7,33,34,35,25,7,7,6,3,28,6,5,35,7,27,3,6,18,24,1,6
6,10,29,33,14,35,13,20,3,25,9,16,1,33,15,10,5,7,1,33,9,18,25,25,35,27,33,5,11,1,30,33,25,5,8,19,29,7,13,26,5,35,9,8,1,5,21,9,4,7,1,7,35,29,24,5,5,18,10,33,10,35,32,8,35,35,35,28,7,23,28,5,30,1,33,1,4,9,10,34,2,19,31,28,35,11,19,33,1,28,25,7,7,8,6,1,24,35,12,8,6,19,19,17,11,9,1,7,27,28,28,6,11,18,29,8,45,35,35,7,16,25,35,35,8,8,12,28
16,1,3,10,9,34,8,28,45,5,10,6,34,25,4,5,27,11,35,26,33,7,1,33,35,31,14,33,11,31,16,35,35,35,28,6,33,5,33,25,21,7,33,28,33,28,29,13,25,25,35,35,32,33,25,14,7,16,1,5,14,7,8,3,19,15,11,11,7,14,5,9,10,8,3,41,33,5,28,14,5,5,1,16,11,8,25,18,8,35,25,30,27,1,25,45,12,19,25,35,33,35,16,25,21,31,6,6,8,9,12,29,34,5,35,7,12,14,9,11,35,21,12,12,7,10,35,4
30,35,10,23,25,12,35,6,25,6,5,1,4,12,9,1,35,7,35,23,35,20,7,25,16,10,12,33,10,28,5,8,16,8,12,5,25,5,12,11,6,5,35,33,13,11,12,16,25,16,6,1,5,29,21,34,12,18,6,19,16,5,30,33,43,32,25,34,1,21,18,12,8,25,25,6,15,31,25,5,35,27,6,18,29,22,45,35,2,7,31,5,6,12,35,35,1,11,11,1,28,17,28,25,5,10,18,35,14,2,10,2,45,12,45,34,11,14,5,35,5,33,8,1,19,9,4,5
13,25,5,25,3,5,12,7,33,6,28,25,34,5,18,30,25,11,28,16,35,26,33,8,21,4,10,21,19,9,35,35,14,1,5,33,11,35,11,16,1,16,8,12,5,27,24,15,27,35,9,5,29,5,34,7,20,25,35,28,6,5,18,7,10,7,28,5,5,1,8,8,12,15,1,8,25,25,28,4,8,17,12,54,33,1,35,1,35,32,35,18,1,6,25,3,35,12,35,12,10,11,25,5,15,34,27,7,5,5,10,6,13,8,1,23,4,5,35,11,1,7,14,35,35,33,35,34
2,6,32,31,9,25,5,10,1,7,29,8,7,52,6,13,3,29,35,58,28,7,25,19,6,12,31,32,35,2,25,8,34,13,8,8,1,10,1,12,23,5,25,6,30,33,25,25,31,7,3,34,35,27,6,35,35,12,7,35,6,7,6,1,25,6,1,35,8,6,35,5,19,5,35,23,16,6,25,33,34,6,28,14,21,7,12,35,35,5,15,8,33,14,19,32,11,33,9,12,1,11,28,7,35,16,10,25,25,16,34,25,13,21,4,32,7,4,33,43,35,17,21,1,6,33,6,25
13,35,35,35,15,6,64,32,25,18,34,16,11,6,8,19,10,19,25,12,24,26,27,8,35,2,22,26,25,1,16,25,20,1,25,27,28,35,8,1,23,29,35,34,18,6,8,27,12,28,1,19,16,6,28,9,12,32,19,5,25,3,12,26,22,6,31,7,1,28,25,24,16,1,29,6,8,12,35,17,13,10,6,14,30,9,5,35,15,25,14,8,6,35,7,12,6,7,35,5,13,33,6,1,12,35,33,15,9,1,14,16,6,22,20,11,2,35,12,7,20,33,22,5,35,12,9,33
29,8,35,14,13,32,7,11,1,6,23,1,6,25,8,5,34,3,5,14,18,7,11,34,10,19,64,25,27,35,1,16,9,24,11,28,25,12,32,6,1,25,7,3,7,27,28,8,6,35,64,35,6,35,64,11,6,35,9,8,1,25,6,37,30,3,34,25,47,12,1,11,6,31,28,35,7,33,25,1,12,10,20,28,7,35,25,16,28,34,27,7,6,31,8,1,7,19,26,7,13,35,35,64,16,15,3,32,6,12,6,25,9,25,35,31,64,32,22,28,29,29,33,5,25,9,31,14
30,15,7,35,2,8,12,11,5,1,14,26,5,28,11,6,64,12,64,14,6,5,1,16,9,5,33,10,28,27,35,8,7,5,11,12,25,32,33,34,12,28,16,35,64,22,23,34,29,7,10,14,32,6,64,7,29,16,9,6,33,39,64,9,6,12,6,5,6,18,4,10,11,15,29,6,32,32,29,29,35,13,6,6,64,35,7,1,26,1,7,35,25,11,32,19,1,9,11,6,33,19,28,28,25,7,28,35,35,8,2,11,33,22,1,29,27,28,8,35,6,25,22,25,28,5,35,18
35,33,32,13,34,35,1,28,26,1,12,28,31,6,15,1,33,12,14,6,25,14,1,12,9,12,5,35,1,35,19,35,11,15,27,6,53,35,30,27,1,28,24,3,5,23,64,6,33,28,30,6,35,7,64,32,5,6,7,5,8,35,6,16,29,16,11,6,18,6,33,5,17,10,33,19,35,5,32,6,33,16,6,10,25,6,9,15,8,6,33,32,18,35,34,11,1,12,16,6,7,22,5,6,24,64,33,71,32,11,9,7,16,8,25,12,28,35,31,14,32,5,12,34,9,12,64,32
32,9,1,11,2,6,30,7,32,10,27,10,9,9,33,12,5,32,35,1,34,15,25,15,64,34,32,64,12,64,34,16,25,30,28,42,31,28,8,12,23,56,5,32,16,35,34,64,32,31,6,19,27,10,6,22,33,74,11,39,35,6,1,33,1,10,4,32,25,5,35,11,14,19,32,26,6,35,32,33,14,32,51,33,28,32,12,12,12,28,32,22,7,7,5,33,33,64,28,33,35,19,4,37,5,8,27,24,5,18,27,7,14,5,17,25,33,13,7,30,9,26,6,1,19,29,33,11
34,25,29,27,35,28,64,8,34,28,7,6,15,35,13,6,64,3,6,27,6,33,8,7,30,33,1,28,25,1,29,74,23,56,33,22,6,27,8,3,5,14,32,35,25,20,19,21,15,19,35,21,33,32,28,2,8,6,33,33,1,42,35,35,6,35,19,33,27,24,35,15,25,34,1,34,5,33,6,28,51,1,6,33,64,9,27,54,5,29,5,32,1,32,64,30,27,7,11,27,12,14,13,33,64,33,6,6,1,31,35,12,28,10,24,33,64,35,24,33,32,78,5,12,27,8,33,35
6,25,32,6,28,32,35,8,6,11,12,33,27,20,16,33,29,33,12,6,8,11,4,32,6,35,6,6,21,74,34,6,34,7,27,6,31,10,6,5,35,30,32,35,12,11,30,25,35,35,54,33,31,35,23,64,33,74,42,28,25,8,11,35,56,1,35,33,9,16,6,33,10,6,56,7,7,32,35,54,45,25,7,32,30,7,57,1,33,64,30,6,2,5,41,33,33,6,15,42,35,28,5,32,34,19,35,33,25,64,64,42,16,31,33,26,64,9,5,34,16,1,19,30,33,7,33,7
45,64,20,33,6,34,6,9,11,5,35,3,34,56,34,27,5,33,6,64,6,22,33,6,34,5,29,42,6,34,33,23,14,30,12,32,20,25,35,41,25,9,33,5,7,32,29,35,6,57,18,33,19,6,56,6,11,5,7,33,10,9,33,64,32,64,23,34,6,32,33,10,33,33,64,25,52,25,33,35,64,6,6,19,5,35,32,10,12,5,47,33,64,6,64,10,8,64,9,34,35,35,10,11,33,6,6,5,12,19,33,17,9,20,27,7,47,1,30,7,5,32,64,6,29,6,74,35
25,25,56,28,1,33,64,35,34,6,7,31,8,35,32,33,33,33,6,6,64,29,64,34,5,25,33,1,29,35,33,15,5,26,33,10,7,33,3,50,35,25,28,9,8,64,6,5,12,8,5,14,34,30,35,33,33,11,35,2,34,19,6,58,24,6,32,30,64,10,11,6,5,16,19,25,18,8,33,33,56,56,33,13,5,33,35,25,11,7,64,15,33,33,35,5,5,9,12,25,6,34,16,33,12,20,33,34,30,25,33,33,19,32,5,32,35,47,6,32,32,33,35,19,34,71,6,32
6,6,6,35,82,33,33,47,7,35,5,6,33,30,6,8,28,34,11,19,33,25,7,31,25,8,32,6,8,32,33,33,5,5,7,35,12,45,12,33,6,33,25,35,11,6,64,33,16,35,32,3,26,35,35,64,34,5,35,28,30,6,33,33,34,15,11,5,8,32,64,1,35,27,6,35,23,23,11,33,10,83,25,35,35,35,35,6,33,7,8,33,18,16,64,28,34,10,16,5,5,80,34,16,24,6,5,56,30,35,31,35,47,34,32,31,64,52,33,52,42,7,19,17,30,7,11,31
11,33,32,5,13,5,11,1,33,11,64,35,17,35,32,34,5,35,64,4,33,56,1,1,33,10,6,32,5,16,33,33,1,42,6,18,52,11,1,35,35,30,2,13,56,10,1,35,50,6,7,26,11,15,25,52,15,5,34,64,64,34,27,4,33,7,33,32,6,18,9,1,64,1,10,34,5,10,64,34,32,21,64,64,35,47,11,25,5,5,8,24,33,16,32,8,6,33,17,21,47,7,35,56,71,25,11,32,6,25,33,6,5,8,6,35,24,25,64,9,28,21,33,12,32,64,35,1
16,64,37,64,5,16,64,34,14,33,7,8,35,11,6,33,25,33,33,49,32,11,31,8,30,19,28,35,32,30,18,7,35,6,32,64,6,33,12,64,64,35,1,64,33,1,33,26,8,5,1,19,25,9,33,25,27,3,35,8,11,33,5,28,5,34,32,10,34,35,1,1,23,23,34,33,8,28,5,33,64,35,17,35,16,6,33,35,7,6,19,31,16,35,1,11,15,8,25,5,64,24,1,1,64,42,5,32,23,14,64,64,33,23,8,64,30,56,35,28,15,11,4,6,8,10,6,9
33,64,33,30,30,8,5,10,64,19,10,35,15,19,29,32,31,6,5,1,32,64,64,8,7,35,15,12,33,33,64,35,19,32,33,33,16,25,6,35,29,6,32,56,7,33,19,9,11,26,35,19,11,14,25,41,7,5,10,64,63,27,15,6,64,16,9,5,34,25,34,33,13,25,6,6,32,35,29,30,7,1,1,19,64,35,8,8,19,35,33,35,3,14,35,64,34,7,9,16,33,64,32,4,33,34,10,33,32,19,25,14,64,28,30,64,23,7,33,6,11,19,25,32,12,7,4,56
1,33,18,2,64,35,33,1,6,34,54,8,64,32,1,9,33,6,64,33,24,20,19,15,5,8,33,15,12,64,64,24,32,6,28,35,8,28,32,41,29,1,5,23,64,6,64,56,23,56,47,6,5,11,64,10,33,28,47,8,64,11,10,6,25,64,9,44,24,64,33,15,51,33,64,8,33,10,33,64,32,48,9,32,25,34,30,33,64,19,27,5,32,32,21,35,28,8,32,1,25,6,32,28,33,35,1,33,33,11,4,34,4,30,64,9,35,11,52,11,5,11,57,12,16,34,28,64
3,17,35,33,47,1,32,6,64,3,64,11,47,64,10,32,9,8,1,56,15,64,33,22,64,35,68,2,64,35,33,1,34,5,1,11,21,33,5,52,11,33,44,9,5,1,8,5,57,3,41,32,6,5,1,48,64,7,5,6,12,5,56,4,5,64,64,64,34,8,34,29,14,15,11,41,3,34,8,12,32,33,10,16,5,10,29,8,13,29,35,7,32,17,21,28,51,30,25,6,12,35,24,1,1,64,34,35,32,33,9,11,34,6,25,33,41,21,35,15,25,48,6,12,33,61,7,25
13,32,8,32,35,64,2,64,34,64,9,28,61,11,18,35,35,65,13,33,64,64,6,33,33,12,48,13,33,10,29,11,64,12,6,7,57,58,7,21,10,18,52,8,35,6,54,34,10,28,33,35,54,17,1,7,34,35,11,10,27,64,35,64,3,24,7,54,64,34,32,8,6,34,29,12,33,11,46,9,17,42,34,52,12,35,7,64,7,30,6,6,33,29,66,18,6,26,25,35,64,9,64,1,15,30,34,64,6,34,16,34,25,1,19,35,81,18,64,35,32,6,6,64,19,53,29,9
42,23,34,81,6,19,66,48,18,6,33,5,5,25,3,64,14,7,5,54,7,64,35,1,35,15,10,35,15,10,6,10,54,1,1,64,35,29,15,54,29,64,32,77,5,12,34,6,64,6,2,64,34,15,64,33,10,1,33,1,8,31,12,14,11,34,80,52,35,78,42,8,5,32,6,6,29,80,11,47,25,81,19,32,7,13,16,1,8,1,18,6,35,12,12,8,35,35,16,5,16,80,81,33,35,11,34,6,11,9,14,56,6,4,52,23,87,33,6,33,6,7,35,47,33,35,8,8
12,9,12,16,26,29,81,33,34,7,12,17,8,64,25,35,32,8,12,33,5,28,3,23,20,35,12,32,34,11,5,10,5,66,5,5,15,79,32,35,64,56,13,33,10,16,10,5,7,1,15,56,5,66,7,32,12,33,32,34,32,16,8,7,77,13,35,32,35,35,8,60,32,4,63,3,29,56,6,34,11,33,7,35,7,8,6,8,14,64,43,11,81,13,54,33,64,48,33,5,7,6,54,1,6,19,11,34,34,15,5,64,5,11,12,1,33,7,7,9,3,7,12,1,5,6,32,11
16,43,66,30,33,35,34,54,12,6,7,5,14,6,34,8,5,57,34,6,7,10,33,7,56,26,14,52,10,12,10,64,2,24,81,1,10,81,5,25,18,81,33,33,6,64,21,16,25,33,63,1,6,7,31,12,29,6,12,43,25,61,18,12,14,33,32,35,9,54,1,10,2,1,32,7,54,19,7,26,13,29,8,7,8,15,28,33,33,21,48,8,33,5,35,32,54,22,6,45,7,63,33,15,11,7,1,31,25,4,32,1,8,25,9,14,5,32,64,6,64,22,25,64,32,6,64,8
32,54,82,5,34,31,64,66,26,26,35,15,1,35,1,12,29,24,81,21,12,9,21,33,1,16,30,4,4,4,12,64,6,7,34,12,28,64,34,32,35,33,35,33,7,32,64,7,64,14,32,66,46,5,1,15,33,45,15,1,11,35,8,34,20,6,64,14,16,54,11,64,25,32,29,6,1,30,11,30,5,6,6,54,35,26,1,34,16,7,64,79,52,35,1,13,24,28,17,32,1,12,34,18,12,8,9,6,15,5,9,33,8,20,1,64,5,17,32,33,34,28,30,5,64,32,101,35
64,30,64,20,33,11,33,33,35,15,33,29,33,13,81,32,6,32,5,28,5,32,64,5,16,25,10,12,102,28,64,6,64,7,23,7,48,32,33,34,8,64,19,33,64,64,11,33,34,13,12,3,32,21,6,33,6,31,9,64,33,32,14,29,20,34,5,15,33,11,64,35,14,7,4,64,23,54,5,5,5,1,6,6,54,6,10,17,64,18,1,11,80,6,64,32,12,9,46,30,23,55,19,33,32,14,66,34,35,15,15,6,18,64,32,19,21,77,34,35,21,6,35,1,3,14,33,21
64,64,64,16,33,33,32,8,10,64,12,63,6,31,30,110,30,32,26,52,33,57,28,10,8,64,1,1,7,64,17,8,64,64,30,6,35,54,35,5,1,9,6,87,19,14,16,66,20,6,18,35,6,5,1,16,33,14,8,11,81,28,51,32,8,15,64,33,1,30,33,66,8,8,25,16,19,15,33,18,31,16,14,64,6,31,14,15,35,34,31,6,64,12,29,5,54,9,48,6,33,13,19,20,34,64,5,56,5,48,64,2,9,33,48,6,7,19,45,19,19,15,18,5,32,8,54,6
6,11,5,1,64,6,16,73,64,29,6,19,33,15,35,19,1,74,9,18,8,5,8,28,33,1,8,1,5,64,3,34,8,1,19,16,56,18,1,64,19,35,54,64,35,19,8,12,7,66,64,81,1,15,9,35,6,35,64,20,25,1,6,64,1,7,6,33,23,20,35,1,29,81,10,6,30,33,52,20,54,64,35,33,8,5,5,31,64,64,35,25,14,7,3,11,7,64,10,64,48,6,6,29,6,13,11,32,64,12,34,28,14,1,12,63,2,1,32,33,64,12,33,1,33,6,54,63
5,64,10,21,34,33,64,9,7,19,26,34,64,7,64,64,14,64,64,64,64,6,34,32,6,1,23,35,32,64,6,11,64,64,33,5,32,64,33,12,64,33,64,35,33,1,54,33,15,4,64,7,7,16,33,7,6,28,27,15,10,1,33,64,26,33,15,1,33,5,14,25,64,7,20,54,12,1,3,5,6,10,12,6,64,1,64,30,64,33,25,1,64,48,33,5,53,25,33,3,64,8,32,12,48,1,5,2,35,64,33,54,5,3,55,11,6,6,64,128,34,64,13,33,18,23,64,3
11,54,33,33,10,64,25,14,6,54,35,7,64,64,64,4,32,34,93,64,30,34,15,31,5,1,32,6,3,28,33,5,35,15,23,64,33,19,34,6,64,11,64,1,33,54,64,64,52,19,64,10,54,64,23,64,64,23,5,7,15,9,64,63,6,75,16,74,34,64,19,8,5,12,64,34,34,64,33,33,26,33,33,54,25,33,54,53,5,33,46,64,33,64,56,55,33,27,9,15,11,1,21,33,33,33,128,29,19,64,64,64,64,6,30,12,64,33,46,64,34,19,35,8,16,35,66,46
14,33,33,3,15,8,64,64,30,31,33,1,12,64,11,64,19,33,26,60,33,1,8,12,34,33,6,33,47,19,2,15,32,6,10,64,27,64,33,48,12,46,35,27,64,64,64,6,5,64,35,31,16,24,32,64,25,23,33,64,34,27,6,64,15,64,10,54,46,35,5,8,10,32,83,1,12,35,9,64,10,33,35,54,32,48,64,54,7,34,5,31,57,54,64,29,64,68,11,5,64,9,5,32,64,5,6,33,33,66,33,64,5,64,54,64,8,34,19,64,10,6,1,64,64,6,7,64
33,64,48,32,33,11,5,24,34,64,45,64,34,16,5,64,48,9,64,19,58,42,42,8,8,64,33,64,14,34,5,33,64,25,8,6,8,11,33,11,8,13,64,54,13,9,33,46,7,29,10,52,7,64,20,5,35,33,11,33,7,31,27,15,35,33,81,5,12,8,32,12,54,14,26,64,81,34,64,64,33,34,33,4,7,64,56,5,64,12,31,64,33,64,6,6,19,33,64,64,64,64,33,27,33,89,9,8,75,33,6,28,64,6,13,25,5,1,64,33,64,7,20,79,55,64,25,5
6,11,1,8,10,5,32,33,35,54,81,19,8,1,33,22,29,64,64,6,64,11,64,55,64,25,64,1,31,29,34,6,8,64,33,64,64,5,33,64,64,8,8,73,64,64,5,34,10,7,33,8,8,64,6,53,6,25,56,29,7,4,15,18,12,64,1,64,64,33,6,89,64,35,10,5,33,64,81,12,6,33,17,5,64,64,34,64,64,64,64,64,64,54,64,64,23,46,12,64,1,15,29,8,8,64,63,5,25,64,19,55,64,64,64,42,12,9,8,52,6,54,32,18,11,33,5,10
64,12,64,42,64,23,12,47,10,32,40,54,35,48,6,64,26,5,8,9,12,27,3,35,4,19,29,60,33,66,64,57,64,31,25,33,33,5,8,64,42,23,1,53,16,1,8,55,64,19,12,42,33,18,48,68,29,24,54,11,12,33,35,64,12,32,6,64,10,5,33,32,64,6,12,19,8,48,7,14,64,1,8,64,48,4,64,35,64,12,64,35,47,5,81,25,6,64,9,64,80,1,1,80,34,6,5,35,1,6,64,73,64,6,12,56,64,63,25,63,34,35,10,64,23,33,64,64
